,Time Interval,Average Packet Size,Standard Deviation Packet Size,Median Packet Size,Average Packet Intervals,Standard Deviation Packet Intervals,Median Packet Intervals,Inbound Packets,Outbound Packets,Total Packets,Cluster,Persona
261,"(130.5, 131.0)",1012.2592592592592,236.04429646778075,1078.0,0.003503066666666665,0.004664905128052589,0.000593,52,83,135,1,1
262,"(131.0, 131.5)",1049.0,205.63856785203328,1078.0,0.003574437956204377,0.004458447134474252,0.000637,59,78,137,1,1
263,"(131.5, 132.0)",1087.2478632478633,200.40372639107642,1123.0,0.004034290598290598,0.004774574498210554,0.001041,60,57,117,1,1
264,"(132.0, 132.5)",1146.211009174312,180.87314325722855,1164.0,0.004558944954128439,0.004890217553357328,0.002012,59,50,109,1,1
265,"(132.5, 133.0)",1087.8015873015872,181.90133676655688,1128.5,0.003924214285714285,0.004589935451584725,0.0007595,75,51,126,1,1
266,"(133.0, 133.5)",1039.7142857142858,239.02358378985986,1078.0,0.004043361344537814,0.004632046131929559,0.001288,66,53,119,1,1
267,"(133.5, 134.0)",1084.1339285714287,156.47683508929504,1074.0,0.004361321428571427,0.0046750246541996466,0.0020025,61,51,112,1,1
268,"(134.0, 134.5)",1000.5615384615384,306.78467574005816,1066.0,0.0037098692307692303,0.004559414333035135,0.000745,73,57,130,1,1
269,"(134.5, 135.0)",1056.3125,209.8931959740863,1101.5,0.0042833660714285725,0.004976156054727448,0.0014995,64,48,112,1,1
270,"(135.0, 135.5)",1070.142857142857,222.01452176929286,1111.0,0.004001330357142857,0.0043821617529045745,0.0016165,67,45,112,1,1
271,"(135.5, 136.0)",1071.1929824561405,212.36405863904025,1086.5,0.0041040614035087715,0.004679143364389985,0.0010955,69,45,114,1,1
272,"(136.0, 136.5)",1070.3398058252428,184.79573001380328,1079.0,0.004806533980582522,0.005032605782014654,0.001456,61,42,103,1,1
273,"(136.5, 137.0)",1003.59649122807,192.5252181756906,1033.0,0.0041097192982456135,0.0049633886663500975,0.000892,70,44,114,1,1
274,"(137.0, 137.5)",901.6041666666665,221.6022146120814,862.0,0.0034388263888888893,0.004261236821554122,0.0006865,100,44,144,1,1
275,"(137.5, 138.0)",870.7266666666667,236.85996476457856,813.0,0.003092533333333333,0.004076006325558821,0.000699,107,43,150,1,1
276,"(138.0, 138.5)",874.2096774193549,294.07828375920064,838.0,0.003914274193548386,0.0045368870695588455,0.0011970000000000001,76,48,124,1,1
277,"(138.5, 139.0)",931.5940594059406,232.16520748026912,1049.0,0.004745702970297028,0.005095100967683672,0.0023120000000000003,58,43,101,0,1
278,"(139.0, 139.5)",938.6981132075473,224.14171409268326,1025.0,0.0047222264150943395,0.004761548116162821,0.0021815000000000003,63,43,106,1,1
279,"(139.5, 140.0)",929.0648148148148,229.27628002523147,1024.5,0.004460851851851852,0.0052305186941280215,0.0009865,66,42,108,1,1
280,"(140.0, 140.5)",882.2336448598131,215.42698187024243,928.0,0.004728532710280372,0.004957627792276276,0.002759,63,44,107,1,1
281,"(140.5, 141.0)",924.52,187.03435000236738,951.0,0.00475284,0.004834678618882415,0.0025215,58,42,100,1,1
282,"(141.0, 141.5)",792.9207920792079,227.20667609770268,795.0,0.005035217821782176,0.0074503657690129016,0.0007030000000000001,66,35,101,0,1
283,"(141.5, 142.0)",761.53,269.9342402149161,788.0,0.00449564,0.006316831393902318,0.000799,63,37,100,1,1
284,"(142.0, 142.5)",969.4636363636363,252.903022980207,1032.5,0.004620063636363636,0.005056639274990965,0.0019260000000000002,67,43,110,1,1
285,"(142.5, 143.0)",953.7129629629628,245.26491688898233,1007.0,0.004588046296296295,0.0054898905686525815,0.0012385,64,44,108,1,1
286,"(143.0, 143.5)",935.5631067961164,244.40089494328114,870.0,0.0047998349514563115,0.006084643797229101,0.001031,60,43,103,1,1
287,"(143.5, 144.0)",927.4095238095238,221.4053754836144,902.0,0.0044199904761904754,0.005038423827286662,0.001269,58,47,105,1,1
288,"(144.0, 144.5)",953.7596153846154,254.02765292451141,925.5,0.0047710961538461535,0.0057291016790520545,0.0015279999999999998,66,38,104,1,1
289,"(144.5, 145.0)",932.8448275862069,191.4987389423016,911.0,0.004125879310344829,0.004740650293229679,0.0010275,71,45,116,1,1
290,"(145.0, 145.5)",857.3235294117646,249.80278010029392,879.5,0.004574666666666665,0.006094674645647921,0.00079,61,41,102,1,1
291,"(145.5, 146.0)",837.2952380952382,293.2174279835018,849.0,0.004727390476190475,0.005530834438531576,0.001725,62,43,105,1,1
292,"(146.0, 146.5)",920.5242718446602,192.05870449872685,935.0,0.004607407766990291,0.006478823984663639,0.000633,62,41,103,1,1
293,"(146.5, 147.0)",852.7307692307692,221.3283038230513,840.0,0.004895490384615384,0.006504694692946805,0.001615,61,43,104,1,1
294,"(147.0, 147.5)",933.920792079208,236.61883623956555,903.0,0.004847019801980198,0.005896295464069278,0.001259,60,41,101,1,1
295,"(147.5, 148.0)",952.7238095238097,243.40392573307255,917.0,0.004785619047619046,0.0053074685538054495,0.001381,64,41,105,1,1
296,"(148.0, 148.5)",861.9893617021277,218.0486526887363,851.0,0.0050456595744680826,0.006916772192307888,0.001016,59,35,94,0,1
297,"(148.5, 149.0)",875.7676767676767,245.37737817504225,855.0,0.004972565656565657,0.006063733979884711,0.002332,58,41,99,0,1
298,"(149.0, 149.5)",808.5904761904762,320.7519618993328,838.0,0.004364733333333333,0.006027212005796753,0.0006389999999999999,62,43,105,1,1
299,"(149.5, 150.0)",932.9811320754717,255.55385160310607,935.0,0.004947103773584905,0.0072481697577214295,0.001173,70,36,106,0,1
300,"(150.0, 150.5)",939.4636363636363,207.4221718648972,884.0,0.004406518181818181,0.004899324864052147,0.0018525,60,50,110,1,1
301,"(150.5, 151.0)",870.0347826086957,206.0289508882647,848.0,0.004327339130434781,0.004868094889961154,0.002026,65,50,115,1,1
302,"(151.0, 151.5)",859.4324324324324,206.8720123265336,816.0,0.004320027027027027,0.004947076946788347,0.001582,58,53,111,1,1
303,"(151.5, 152.0)",915.5428571428572,218.2491972216899,871.0,0.004550514285714286,0.005087678384916999,0.001731,57,48,105,1,1
304,"(152.0, 152.5)",887.2148760330579,194.923882862498,899.0,0.004030264462809916,0.004898581188753528,0.001081,69,52,121,1,1
305,"(152.5, 153.0)",859.0330578512396,227.12041350659112,890.0,0.003959586776859503,0.005053411111433247,0.00097,67,54,121,1,1
306,"(153.0, 153.5)",865.4224137931035,282.91148257275495,928.5,0.004105353448275861,0.004952980108202422,0.0011695,69,47,116,1,1
307,"(153.5, 154.0)",879.9259259259261,233.94850075135673,931.5,0.004495185185185185,0.005920574890228693,0.0008445,68,40,108,1,1
308,"(154.0, 154.5)",881.2293577981651,198.63882322723896,903.0,0.004188559633027522,0.005633883001505419,0.000922,64,45,109,1,1
309,"(154.5, 155.0)",823.6880733944954,217.64283080515983,896.0,0.004427651376146789,0.005333270882231838,0.000939,63,46,109,1,1
310,"(155.0, 155.5)",866.0083333333333,184.37805953403182,907.0,0.004442375,0.006208079338787538,0.001011,72,48,120,1,1
311,"(155.5, 156.0)",875.5535714285713,210.6512783445928,919.0,0.004430116071428571,0.005124520749722258,0.0014199999999999998,68,44,112,1,1
312,"(156.0, 156.5)",884.3773584905659,237.48409281386122,959.0,0.004533707547169809,0.005744008626746043,0.001179,56,50,106,1,1
313,"(156.5, 157.0)",825.4924242424244,280.14174428088114,863.0,0.0038321060606060623,0.004817890771369613,0.0011474999999999999,79,53,132,1,1
314,"(157.0, 157.5)",891.7479674796747,184.47962229177784,922.0,0.003930829268292682,0.004460288281331036,0.001604,66,57,123,1,1
315,"(157.5, 158.0)",905.4324324324324,214.66843870242906,948.0,0.004323792792792792,0.005195619415548093,0.000955,62,49,111,1,1
316,"(158.0, 158.5)",881.8473282442748,224.31264147930264,942.0,0.003860656488549617,0.005081011299657386,0.0006730000000000001,73,58,131,1,1
317,"(158.5, 159.0)",890.0454545454545,212.8224649435625,925.0,0.004196890909090908,0.005055811818487046,0.000916,56,54,110,1,1
318,"(159.0, 159.5)",891.1526717557252,222.7819034662321,936.0,0.003622641221374047,0.00474206538914249,0.000934,76,55,131,1,1
319,"(159.5, 160.0)",909.6065573770493,209.31010476478545,959.0,0.004051139344262293,0.004505890936228154,0.0019805,65,57,122,1,1
320,"(160.0, 160.5)",904.6829268292682,238.96801065404887,960.0,0.0039076178861788624,0.0046207650571575215,0.000817,64,59,123,1,1
321,"(160.5, 161.0)",888.3868613138685,261.02093808777727,963.0,0.003517941605839415,0.004445768748064945,0.00075,79,58,137,1,1
322,"(161.0, 161.5)",925.6218487394957,196.9836520617994,954.0,0.004044882352941176,0.004936071104850858,0.001025,66,53,119,1,1
323,"(161.5, 162.0)",921.4580152671756,190.42584906717275,974.0,0.0038076870229007635,0.004387405436340514,0.001565,69,62,131,1,1
324,"(162.0, 162.5)",922.0671641791043,198.99696592545502,983.0,0.0036383880597014905,0.004502110442308538,0.0006405,58,76,134,1,1
325,"(162.5, 163.0)",907.2751677852347,209.26353677872453,971.0,0.003320966442953019,0.004365349785397077,0.000522,73,76,149,1,1
326,"(163.0, 163.5)",989.6740740740739,217.51533929884806,1078.0,0.0036266740740740727,0.004472845359432568,0.0008119999999999999,62,73,135,1,1
327,"(163.5, 164.0)",1005.6046511627907,237.85179270019745,1078.0,0.0037820620155038756,0.004645029034408616,0.00058,55,74,129,1,1
328,"(164.0, 164.5)",939.0828025477707,300.2819180025245,1078.0,0.002961280254777069,0.0042380155005016466,0.000488,75,82,157,1,1
329,"(164.5, 165.0)",980.2164179104477,257.5542387417435,1078.0,0.003700358208955223,0.00456669385584114,0.000576,60,74,134,1,1
330,"(165.0, 165.5)",1025.2516556291393,255.75619167592794,1123.0,0.003131933774834437,0.004373439808158447,0.000526,77,74,151,1,1
331,"(165.5, 166.0)",987.0193548387095,228.36114229717225,1045.0,0.0031823999999999984,0.004454886199079978,0.000567,81,74,155,1,1
332,"(166.0, 166.5)",991.0214285714287,209.87778107925155,988.0,0.0035683,0.004758290748220868,0.0007965,71,69,140,1,1
333,"(166.5, 167.0)",997.121212121212,212.16762170341374,1078.0,0.003772825757575756,0.004919249273228172,0.000825,60,72,132,1,1
334,"(167.0, 167.5)",981.4964028776977,221.64645350035659,1060.0,0.003480330935251799,0.0043345915181039465,0.000954,69,70,139,1,1
335,"(167.5, 168.0)",957.7417218543046,245.3955572424831,1026.0,0.0032545430463576143,0.004364367866766961,0.000455,75,76,151,1,1
336,"(168.0, 168.5)",912.4031007751938,287.76166134547896,950.0,0.0038253100775193774,0.004815612644043932,0.0005139999999999999,52,77,129,1,1
337,"(168.5, 169.0)",978.317880794702,211.9155294250024,1042.0,0.003214066225165562,0.0042460553955703,0.0006389999999999999,78,73,151,1,1
338,"(169.0, 169.5)",977.3257575757576,211.8770166185502,1055.0,0.0037936969696969686,0.004737276698500804,0.0009544999999999999,61,71,132,1,1
339,"(169.5, 170.0)",978.4492753623188,199.34008179779067,1057.0,0.0035454420289855095,0.004590909831455683,0.0005845,65,73,138,1,1
340,"(170.0, 170.5)",988.1111111111113,248.01458086820682,1078.0,0.003477784722222221,0.0043301399631171895,0.0006585,71,73,144,1,1
341,"(170.5, 171.0)",991.24,253.48443368539486,1054.0,0.00319816,0.004429426670794575,0.0005449999999999999,83,67,150,1,1
342,"(171.0, 171.5)",965.4637681159419,229.6186352536977,1019.0,0.003592565217391301,0.0047276747343198075,0.000644,71,67,138,1,1
343,"(171.5, 172.0)",910.2761194029849,274.87715347154125,966.0,0.003544134328358207,0.0045239650829826,0.0006665,59,75,134,1,1
344,"(172.0, 172.5)",984.2816901408452,192.51785829284046,1039.5,0.0035404647887323937,0.004561891090484997,0.0005295,63,79,142,1,1
345,"(172.5, 173.0)",946.890410958904,215.51616063215081,970.0,0.00321794520547945,0.004453161613460435,0.000538,63,83,146,1,1
346,"(173.0, 173.5)",944.2977099236639,200.4454920979953,982.0,0.003745251908396944,0.004822351796731408,0.0004969999999999999,47,84,131,1,1
347,"(173.5, 174.0)",944.1276595744679,189.80463079793515,945.0,0.0032939645390070897,0.004565343558361889,0.000386,57,84,141,1,1
348,"(174.0, 174.5)",895.8290598290597,234.2086562565265,912.0,0.004078119658119658,0.004987829897761829,0.0005780000000000001,58,59,117,1,1
349,"(174.5, 175.0)",911.2912621359224,184.4349947158684,922.0,0.0046442524271844655,0.005157236681650143,0.001875,49,54,103,1,1
350,"(175.0, 175.5)",866.576,249.5168319359534,906.0,0.0038742639999999975,0.004807180311857428,0.000726,67,58,125,1,1
351,"(175.5, 176.0)",880.4932432432432,233.95212885009502,912.0,0.003315851351351351,0.004376866605675312,0.0008119999999999999,96,52,148,1,1
352,"(176.0, 176.5)",889.5620437956204,197.1557260478104,910.0,0.003640335766423357,0.0044969569895478975,0.000733,82,55,137,1,1
353,"(176.5, 177.0)",891.7704918032788,203.18748362592478,908.5,0.003871254098360653,0.005083945403796614,0.0009115,68,54,122,1,1
354,"(177.0, 177.5)",900.2627737226277,184.62940902668785,882.0,0.003626467153284672,0.004464192229895268,0.000802,82,55,137,1,1
355,"(177.5, 178.0)",897.303448275862,195.37987657018917,933.0,0.003356855172413793,0.004492717865519388,0.0006580000000000001,89,56,145,1,1
356,"(178.0, 178.5)",887.25,216.46844083575462,917.0,0.0037921212121212115,0.0053997964084186575,0.0007035,75,57,132,1,1
357,"(178.5, 179.0)",876.2692307692308,193.74040765298096,907.0,0.0034541846153846147,0.004514160805687635,0.0005765,71,59,130,1,1
358,"(179.0, 179.5)",830.7898550724636,293.16868049775775,922.5,0.0035722971014492733,0.0046570033822542255,0.00063,76,62,138,1,1
359,"(179.5, 180.0)",884.4186046511627,210.75284316270276,948.0,0.0036375968992248056,0.004961348916435461,0.0005639999999999999,66,63,129,1,1
360,"(180.0, 180.5)",855.1129032258065,213.93738958261002,899.0,0.003978548387096774,0.004953074440413124,0.0007165,64,60,124,1,1
361,"(180.5, 181.0)",881.1583333333333,226.7505569034449,941.0,0.0039496916666666645,0.0056968795111566,0.00042800000000000005,63,57,120,1,0
362,"(181.0, 181.5)",883.2932330827067,217.36917981316898,943.0,0.003713714285714282,0.0049563329515721405,0.00056,69,64,133,1,0
363,"(181.5, 182.0)",910.703125,197.5009362830393,973.5,0.0036124062499999993,0.0046204855719150974,0.000647,68,60,128,1,0
364,"(182.0, 182.5)",911.7,172.86454122347683,914.0,0.0038818769230769224,0.004709490038087262,0.00074,62,68,130,1,0
365,"(182.5, 183.0)",878.9798657718121,203.47280413929082,913.0,0.0032926577181208038,0.004258599875818552,0.000668,79,70,149,1,0
366,"(183.0, 183.5)",908.6929133858267,270.468831986914,945.0,0.003968212598425195,0.004544318950545225,0.001279,65,62,127,1,0
367,"(183.5, 184.0)",998.9469696969696,191.0173372249706,1024.0,0.00353110606060606,0.004278789582815307,0.000711,71,61,132,1,0
368,"(184.0, 184.5)",1023.0,200.87388030670812,1085.5,0.0037762835820895533,0.004448175962421085,0.0009544999999999999,72,62,134,1,0
369,"(184.5, 185.0)",1009.2,163.63129285072588,1045.0,0.003717738461538461,0.0045636154213532405,0.0008365,68,62,130,1,0
370,"(185.0, 185.5)",982.6616541353385,204.25143770934403,995.0,0.0037949699248120295,0.004717537237796616,0.000976,71,62,133,1,0
371,"(185.5, 186.0)",1012.9837398373984,200.66602151947998,1053.0,0.003881487804878049,0.005441231218201632,0.000714,70,53,123,1,0
372,"(186.0, 186.5)",918.0185185185184,296.38605102576025,1052.0,0.004667324074074073,0.005579222921519908,0.0011805,69,39,108,0,0
373,"(186.5, 187.0)",851.672131147541,337.22453570487886,997.0,0.003954622950819672,0.005444784812856415,0.0009915,72,50,122,1,0
374,"(187.0, 187.5)",958.6315789473683,288.6760701205528,1085.0,0.005036210526315787,0.00870887036167629,0.000742,68,27,95,0,0
375,"(187.5, 188.0)",905.6,299.6330738542867,1034.0,0.004341878260869564,0.0061140152040107115,0.000529,73,42,115,1,0
376,"(188.0, 188.5)",969.4725274725273,302.38280891241675,1117.0,0.0053660879120879116,0.007960814349254523,0.000648,69,22,91,0,0
377,"(188.5, 189.0)",926.6,283.27582304035735,1030.0,0.0046139799999999976,0.006847526211101142,0.0006854999999999999,76,24,100,0,0
378,"(189.0, 189.5)",984.7356321839079,362.8392385312117,1167.0,0.005309885057471266,0.006489625359927642,0.002521,67,20,87,0,0
379,"(189.5, 190.0)",989.2631578947368,315.62532361142263,1136.0,0.004994810526315786,0.006598017431588643,0.0016059999999999998,68,27,95,0,0
380,"(190.0, 190.5)",964.3548387096774,351.55699164299307,1144.0,0.005115795698924728,0.00738971930625235,0.001007,71,22,93,0,0
381,"(190.5, 191.0)",944.9247311827955,381.78360694756714,1137.0,0.0053067741935483885,0.007406667444488095,0.001097,73,20,93,0,0
382,"(191.0, 191.5)",1000.7849462365593,316.4097113286741,1148.0,0.005265784946236556,0.0074486169388065125,0.001071,73,20,93,0,0
383,"(191.5, 192.0)",1002.7682926829268,325.79431134263524,1131.0,0.005863170731707318,0.008181848640763734,0.002014,65,17,82,0,0
384,"(192.0, 192.5)",1010.6666666666665,313.69913303580506,1149.5,0.005544799999999996,0.007205956964885044,0.0016719999999999999,71,19,90,0,0
385,"(192.5, 193.0)",961.1157894736842,333.97709384945165,1125.0,0.005282136842105263,0.007447807850565652,0.0007070000000000001,73,22,95,0,0
386,"(193.0, 193.5)",1002.9047619047619,314.14008152482637,1139.5,0.005764047619047618,0.00720674083031265,0.002817,67,17,84,0,0
387,"(193.5, 194.0)",997.4333333333333,328.7968209064715,1145.0,0.005314733333333332,0.0075062253665829,0.0015875,69,21,90,0,0
388,"(194.0, 194.5)",888.6666666666665,408.1941232357768,1130.5,0.004782098039215686,0.0075012022528270685,0.0005794999999999999,74,28,102,0,0
389,"(194.5, 195.0)",1014.7741935483873,343.6088881598385,1154.0,0.0054945268817204315,0.007016166810196907,0.0014119999999999998,75,18,93,0,0
390,"(195.0, 195.5)",969.0224719101124,333.94045391656584,1138.0,0.005386460674157304,0.006287906066873319,0.002316,67,22,89,0,0
391,"(195.5, 196.0)",1004.3,348.80500492492104,1142.0,0.005265155555555556,0.007198089663722676,0.001255,73,17,90,0,0
392,"(196.0, 196.5)",985.1538461538463,348.41201417851767,1168.0,0.005392197802197801,0.006579208480288964,0.002278,68,23,91,0,0
393,"(196.5, 197.0)",994.6551724137931,342.64833242160574,1155.0,0.005733494252873562,0.007601857433477694,0.00108,68,19,87,0,0
394,"(197.0, 197.5)",961.2967032967032,320.90176740296124,1116.0,0.005009725274725274,0.0072922907497742434,0.001659,70,21,91,0,0
395,"(197.5, 198.0)",968.1170212765958,367.87354233217303,1135.0,0.00519505319148936,0.007314076323057192,0.001215,75,19,94,0,0
396,"(198.0, 198.5)",926.0537634408603,391.2501803192083,1109.0,0.005352344086021506,0.006837632765573159,0.001565,74,19,93,0,0
397,"(198.5, 199.0)",997.2613636363636,352.1349497818831,1128.0,0.00537865909090909,0.006570200463860957,0.0028465,71,17,88,0,0
398,"(199.0, 199.5)",990.0444444444445,353.20627423617515,1159.0,0.005459344444444443,0.007305601689701149,0.0023345,70,20,90,0,0
399,"(199.5, 200.0)",995.1011235955057,316.4573806197656,1132.0,0.0052087528089887645,0.006819723103684601,0.001109,70,19,89,0,0
400,"(200.0, 200.5)",1004.8023255813954,343.11664350968414,1156.0,0.005922418604651161,0.008445263601869486,0.0010455,71,15,86,0,0
401,"(200.5, 201.0)",1027.7261904761904,316.6240350111761,1159.0,0.0056998333333333345,0.007099098238735172,0.003454,69,15,84,0,0
402,"(201.0, 201.5)",977.242105263158,319.0292028182372,1099.0,0.005294736842105265,0.006557800182875493,0.001111,73,22,95,0,0
403,"(201.5, 202.0)",902.7204301075267,390.25912143175145,1103.0,0.005113247311827956,0.007897149262283241,0.0006900000000000001,69,24,93,0,0
404,"(202.0, 202.5)",998.5978260869563,342.74730575107054,1150.5,0.00489033695652174,0.006160438416104751,0.0011035,74,18,92,0,0
405,"(202.5, 203.0)",979.282608695652,361.26059286608483,1147.5,0.0055186521739130434,0.007479186073179887,0.0013115,74,18,92,0,0
406,"(203.0, 203.5)",994.2873563218393,309.5659717811216,1137.0,0.005744471264367817,0.007939399356109541,0.001955,70,17,87,0,0
407,"(203.5, 204.0)",992.8571428571428,361.64450836462674,1171.0,0.005151440476190474,0.0065138785613547395,0.0013840000000000002,68,16,84,0,0
408,"(204.0, 204.5)",1003.6091954022987,292.4160128406516,1129.0,0.005520862068965518,0.007376874642582839,0.002283,72,15,87,0,0
409,"(204.5, 205.0)",990.6818181818179,336.80676084125804,1155.0,0.005904795454545455,0.006577074189957796,0.0030550000000000004,71,17,88,0,0
410,"(205.0, 205.5)",954.468085106383,373.5010386226628,1148.0,0.005144021276595744,0.007755098472754751,0.0010095,72,22,94,0,0
411,"(205.5, 206.0)",936.554347826087,393.1960997238291,1143.0,0.005281032608695653,0.0071727572616943295,0.0008275,72,20,92,0,0
412,"(206.0, 206.5)",989.470588235294,345.1466075050846,1147.0,0.005625847058823529,0.006980763499493043,0.003015,69,16,85,0,0
413,"(206.5, 207.0)",1011.6022727272727,320.3981553096238,1136.5,0.00581753409090909,0.007497570217826458,0.0031105,71,17,88,0,0
414,"(207.0, 207.5)",975.2359550561798,336.5124279236785,1132.0,0.005615808988764045,0.006454569774544522,0.0028710000000000003,71,18,89,0,0
415,"(207.5, 208.0)",972.0222222222222,329.65412510274075,1111.0,0.005442155555555556,0.006586043761240034,0.0020625,73,17,90,0,0
416,"(208.0, 208.5)",979.6543209876544,321.69131790016604,1132.0,0.006140851851851853,0.00850853530008413,0.0012109999999999998,66,15,81,0,0
417,"(208.5, 209.0)",1011.3103448275862,336.76764850232684,1149.0,0.0052997471264367825,0.007500568208271915,0.001292,72,15,87,0,0
418,"(209.0, 209.5)",924.2604166666665,412.56385138460485,1153.0,0.004653041666666666,0.00643825910584803,0.0010325,75,21,96,0,0
419,"(209.5, 210.0)",983.0975609756098,330.5336728426721,1137.0,0.005927707317073171,0.007950404343297333,0.0015615,65,17,82,0,0
420,"(210.0, 210.5)",986.1276595744679,310.93626335936244,1126.0,0.005508468085106381,0.0065804717380040035,0.001997,76,18,94,0,0
421,"(210.5, 211.0)",1000.9647058823531,336.4410882789926,1148.0,0.005768917647058826,0.007137553402705341,0.00197,70,15,85,0,0
422,"(211.0, 211.5)",983.5903614457833,298.6689184243894,1112.0,0.005093614457831327,0.007496285242365736,0.001111,66,17,83,0,0
423,"(211.5, 212.0)",967.3444444444444,343.55884179828314,1141.0,0.005853411111111114,0.007893421274286473,0.0018895,69,21,90,0,0
424,"(212.0, 212.5)",995.5444444444445,333.7758166124469,1153.0,0.005464333333333332,0.007743598698860159,0.001266,73,17,90,0,0
425,"(212.5, 213.0)",953.717391304348,356.9963316241778,1114.5,0.00526866304347826,0.00656859183778125,0.0014490000000000002,70,22,92,0,0
426,"(213.0, 213.5)",931.0860215053764,393.8173173901713,1136.0,0.005211032258064517,0.006574094583801954,0.002753,73,20,93,0,0
427,"(213.5, 214.0)",1005.8235294117646,329.9782524028265,1156.0,0.005256894117647058,0.00601256627331761,0.002723,69,16,85,0,0
428,"(214.0, 214.5)",952.2873563218393,365.46122207188887,1132.0,0.005205321839080457,0.006894093984851046,0.002285,68,19,87,0,0
429,"(214.5, 215.0)",977.7111111111113,336.3197129419541,1148.5,0.005675166666666666,0.007468497701394192,0.0020885,69,21,90,0,0
430,"(215.0, 215.5)",1006.5568181818179,316.1218977006364,1146.0,0.005346943181818182,0.00849657293233194,0.0008244999999999999,72,16,88,0,0
431,"(215.5, 216.0)",994.8588235294118,329.7208109374749,1131.0,0.005795600000000001,0.007189525807596441,0.0017,68,17,85,0,0
432,"(216.0, 216.5)",963.1279069767443,336.9563349792173,1129.0,0.0056350813953488345,0.008827287804389988,0.001183,67,19,86,0,0
433,"(216.5, 217.0)",892.1188118811881,417.118742976834,1149.0,0.004756900990099009,0.006375277428480976,0.001146,75,26,101,0,0
434,"(217.0, 217.5)",1004.9642857142856,335.9531825683407,1153.0,0.005687892857142857,0.010019633819653713,0.0008104999999999999,69,15,84,0,0
435,"(217.5, 218.0)",993.551724137931,340.3878348405799,1138.0,0.005774827586206895,0.006945805872187464,0.0025,71,16,87,0,0
436,"(218.0, 218.5)",979.1585365853657,329.59112228515806,1133.5,0.005880304878048782,0.0077834637338414624,0.003184,64,18,82,0,0
437,"(218.5, 219.0)",1005.8636363636364,333.6097652109364,1169.5,0.005278352272727272,0.0071642969191499815,0.0012845,71,17,88,0,0
438,"(219.0, 219.5)",967.5824175824176,360.36133304516784,1164.0,0.005622483516483513,0.007421722403208087,0.0016710000000000002,71,20,91,0,0
439,"(219.5, 220.0)",994.8409090909092,324.14055722162516,1133.0,0.00556953409090909,0.006529372571904018,0.0027140000000000003,71,17,88,0,0
440,"(220.0, 220.5)",964.6888888888888,365.94230049406195,1150.0,0.0053838888888888894,0.006660391380078967,0.002107,70,20,90,0,0
441,"(220.5, 221.0)",951.0340909090908,380.06159358241587,1129.0,0.005124329545454546,0.00666279435306996,0.0026415,70,18,88,0,0
442,"(221.0, 221.5)",1002.0674157303372,340.09189258709614,1148.0,0.005758662921348316,0.006875125825202006,0.003014,72,17,89,0,0
443,"(221.5, 222.0)",972.720930232558,340.69781853832217,1151.5,0.005655627906976743,0.006417494512101985,0.002795,67,19,86,0,0
444,"(222.0, 222.5)",995.529411764706,314.24030038579485,1141.0,0.0058942470588235285,0.007623840083370501,0.002984,67,18,85,0,0
445,"(222.5, 223.0)",974.2197802197803,339.904653369402,1127.0,0.005262681318681318,0.006118587135168308,0.002234,73,18,91,0,0
446,"(223.0, 223.5)",986.3678160919541,341.86186911792765,1137.0,0.005863862068965517,0.007454579976894514,0.002499,70,17,87,0,0
447,"(223.5, 224.0)",971.2150537634407,330.0023665745959,1143.0,0.0052486881720430105,0.006462298973374074,0.00108,66,27,93,0,0
448,"(224.0, 224.5)",885.5982142857142,391.14842370403574,1109.5,0.004382330357142856,0.0054076384237773676,0.0008619999999999999,81,31,112,0,0
449,"(224.5, 225.0)",972.6516853932584,328.97091958808016,1155.0,0.005138595505617977,0.006132976740389725,0.00194,66,23,89,0,0
450,"(225.0, 225.5)",1007.1777777777777,321.57189692801614,1157.0,0.005420977777777778,0.0078466261267206,0.0008955,70,20,90,0,0
451,"(225.5, 226.0)",961.2840909090908,320.8145147081721,1117.0,0.004942329545454545,0.006708123568457258,0.0012115000000000001,70,18,88,0,0
452,"(226.0, 226.5)",978.6144578313254,339.00668499507333,1129.0,0.006061638554216869,0.007427782312862698,0.003132,64,19,83,0,0
453,"(226.5, 227.0)",991.89010989011,335.04458909058155,1146.0,0.005377659340659341,0.006535065816585646,0.002816,74,17,91,0,0
454,"(227.0, 227.5)",1002.9625,341.2758060442305,1157.5,0.006223675000000003,0.006868081724658077,0.0038965000000000002,65,15,80,0,0
455,"(227.5, 228.0)",967.4148936170212,378.779744481616,1149.0,0.005044425531914893,0.0076460958334561065,0.0008609999999999999,75,19,94,0,0
456,"(228.0, 228.5)",920.5894736842104,397.45465403700786,1162.0,0.005095505263157897,0.0069108494149135,0.0017010000000000007,74,21,95,0,0
